customer_id,product_id,product_category,purchase_amount,purchase_date
350,12,Category 1,329.78,2022-08-16
436,34,Category 5,865.64,2022-08-18
447,30,Category 4,809.84,2022-02-03
190,26,Category 1,846.1,2022-05-19
451,21,Category 1,990.69,2022-06-10
305,14,Category 3,376.08,2022-12-30
119,40,Category 4,506.9,2022-02-11
10,27,Category 1,245.01,2022-12-30
411,31,Category 4,795.71,2022-10-31
125,40,Category 4,228.25,2022-11-05
80,1,Category 4,105.32,2022-02-03
159,14,Category 3,458.62,2022-11-02
130,25,Category 1,418.22,2022-07-12
21,49,Category 5,508.55,2022-10-18
293,2,Category 4,747.27,2022-09-13
140,6,Category 1,329.38,2022-01-17
412,13,Category 1,217.01,2022-01-13
111,19,Category 5,516.61,2022-12-19
102,4,Category 1,252.26,2022-09-10
495,39,Category 4,609.06,2022-06-06
302,23,Category 2,918.74,2022-04-18
204,43,Category 2,111.64,2022-12-07
468,10,Category 3,544.39,2022-12-04
497,6,Category 1,521.16,2022-02-19
452,20,Category 2,149.29,2022-02-08
338,39,Category 4,149.22,2022-09-08
440,25,Category 1,794.37,2022-10-11
283,26,Category 1,320.67,2022-05-22
314,43,Category 2,220.21,2022-04-29
308,1,Category 4,195.21,2022-12-25
162,29,Category 3,335.8,2022-01-04
160,21,Category 1,651.29,2022-12-24
115,19,Category 5,455.61,2022-12-14
56,21,Category 1,602.37,2022-10-27
110,27,Category 1,373.44,2022-05-01
212,43,Category 2,605.94,2022-12-18
70,22,Category 4,88.81,2022-05-14
470,30,Category 4,778.61,2022-08-31
172,34,Category 5,764.62,2022-03-20
215,2,Category 4,155.32,2022-12-25
353,8,Category 1,779.39,2022-03-24
202,25,Category 1,542.58,2022-09-09
109,44,Category 2,357.74,2022-08-02
157,26,Category 1,317.26,2022-07-28
99,44,Category 2,950.57,2022-02-17
470,43,Category 2,594.75,2022-05-24
391,8,Category 1,218.5,2022-05-17
307,22,Category 4,112.05,2022-11-15
67,3,Category 1,576.25,2022-10-16
376,41,Category 2,364.02,2022-12-11
417,10,Category 3,564.86,2022-05-07
347,3,Category 1,326.93,2022-07-13
243,37,Category 4,205.76,2022-05-31
436,50,Category 4,716.8,2022-11-07
99,22,Category 4,423.61,2022-10-26
106,4,Category 1,878.88,2022-03-15
478,13,Category 1,163.84,2022-02-23
240,34,Category 5,721.14,2022-12-03
206,21,Category 1,639.79,2022-01-16
194,46,Category 4,661.14,2022-05-01
347,48,Category 3,608.66,2022-06-12
424,14,Category 3,221.55,2022-03-11
5,41,Category 2,28.01,2022-08-25
296,18,Category 4,133.28,2022-02-14
12,24,Category 2,616.54,2022-12-15
472,22,Category 4,464.15,2022-06-28
287,45,Category 3,333.32,2022-09-19
152,11,Category 3,120.81,2022-12-01
374,26,Category 1,977.38,2022-06-10
456,14,Category 3,98.09,2022-02-04
85,30,Category 4,26.93,2022-03-07
123,45,Category 3,938.5,2022-01-18
356,3,Category 1,219.81,2022-05-06
241,14,Category 3,674.05,2022-05-20
256,23,Category 2,916.37,2022-08-22
408,21,Category 1,342.35,2022-09-11
441,49,Category 5,689.86,2022-10-11
207,32,Category 2,823.72,2022-03-28
164,18,Category 4,672.52,2022-12-07
394,31,Category 4,728.27,2022-01-14
140,6,Category 1,43.22,2022-09-26
349,27,Category 1,394.99,2022-10-08
305,14,Category 3,82.92,2022-05-23
115,46,Category 4,426.08,2022-11-30
419,12,Category 1,390.37,2022-03-25
10,8,Category 1,905.24,2022-02-05
123,24,Category 2,588.8,2022-10-18
373,35,Category 2,663.19,2022-02-07
129,5,Category 5,952.98,2022-12-26
91,16,Category 3,324.05,2022-02-03
140,44,Category 2,806.03,2022-05-29
227,48,Category 3,381.88,2022-11-26
400,2,Category 4,382.0,2022-11-09
127,26,Category 1,831.54,2022-10-24
15,15,Category 3,960.75,2022-05-21
404,28,Category 3,622.02,2022-06-30
45,43,Category 2,590.53,2022-08-20
124,16,Category 3,916.2,2022-09-21
45,6,Category 1,245.72,2022-06-24
19,18,Category 4,167.26,2022-04-11
122,12,Category 1,204.34,2022-11-06
315,39,Category 4,587.23,2022-12-11
315,6,Category 1,103.72,2022-02-15
382,34,Category 5,579.44,2022-12-12
374,42,Category 2,515.33,2022-01-22
500,47,Category 2,517.65,2022-09-21
348,48,Category 3,41.55,2022-04-07
255,26,Category 1,344.41,2022-08-06
230,35,Category 2,347.85,2022-02-10
317,24,Category 2,692.45,2022-11-22
107,16,Category 3,896.99,2022-04-07
473,37,Category 4,671.67,2022-06-28
356,34,Category 5,768.99,2022-08-28
124,50,Category 4,675.68,2022-07-13
100,42,Category 2,554.35,2022-03-23
228,48,Category 3,639.68,2022-10-20
174,4,Category 1,802.04,2022-04-17
492,23,Category 2,976.57,2022-04-14
353,5,Category 5,630.56,2022-12-19
416,4,Category 1,829.38,2022-09-20
476,20,Category 2,696.89,2022-07-31
113,49,Category 5,546.6,2022-11-19
235,27,Category 1,969.27,2022-09-17
489,27,Category 1,57.16,2022-07-21
11,14,Category 3,129.74,2022-03-24
82,33,Category 2,552.08,2022-05-04
130,39,Category 4,799.13,2022-06-12
347,6,Category 1,251.25,2022-04-16
78,47,Category 2,79.33,2022-08-19
469,21,Category 1,662.32,2022-07-24
325,18,Category 4,514.55,2022-08-11
472,21,Category 1,905.84,2022-04-14
457,36,Category 1,302.0,2022-08-19
190,34,Category 5,25.14,2022-09-01
267,46,Category 4,59.2,2022-06-07
183,18,Category 4,588.94,2022-03-30
130,19,Category 5,841.26,2022-07-07
78,12,Category 1,417.94,2022-04-25
57,48,Category 3,158.53,2022-06-10
266,10,Category 3,932.97,2022-04-12
420,45,Category 3,485.85,2022-02-12
101,46,Category 4,722.0,2022-09-13
438,43,Category 2,619.98,2022-10-12
122,17,Category 5,172.26,2022-04-25
392,8,Category 1,343.11,2022-02-23
37,48,Category 3,801.9,2022-08-18
337,8,Category 1,395.46,2022-09-28
212,5,Category 5,45.48,2022-03-11
325,11,Category 3,222.26,2022-05-18
298,41,Category 2,15.09,2022-11-06
459,27,Category 1,33.51,2022-10-26
7,14,Category 3,346.68,2022-12-17
405,1,Category 4,661.37,2022-05-21
299,2,Category 4,488.69,2022-06-26
431,36,Category 1,666.96,2022-06-13
388,23,Category 2,356.7,2022-03-04
381,17,Category 5,580.87,2022-09-10
400,23,Category 2,883.98,2022-06-26
193,5,Category 5,775.33,2022-01-24
198,26,Category 1,542.22,2022-10-13
345,23,Category 2,804.09,2022-07-01
283,17,Category 5,993.81,2022-06-07
260,13,Category 1,703.62,2022-04-18
492,47,Category 2,111.34,2022-12-11
167,35,Category 2,207.77,2022-07-18
122,44,Category 2,427.25,2022-02-20
373,11,Category 3,853.88,2022-02-01
309,12,Category 1,486.61,2022-05-11
499,19,Category 5,424.23,2022-06-13
215,13,Category 1,563.35,2022-11-19
479,11,Category 3,750.78,2022-08-01
157,4,Category 1,258.68,2022-02-17
197,17,Category 5,506.89,2022-12-06
433,11,Category 3,373.28,2022-11-01
111,30,Category 4,564.46,2022-01-10
103,21,Category 1,475.67,2022-05-17
9,29,Category 3,526.95,2022-07-12
226,22,Category 4,690.32,2022-02-12
130,41,Category 2,702.04,2022-04-02
320,37,Category 4,435.76,2022-01-20
356,32,Category 2,175.45,2022-03-14
382,49,Category 5,690.89,2022-09-29
266,22,Category 4,806.45,2022-09-22
459,30,Category 4,925.49,2022-06-12
474,8,Category 1,644.78,2022-02-24
494,15,Category 3,31.73,2022-04-24
169,31,Category 4,450.63,2022-01-25
148,6,Category 1,658.61,2022-04-16
426,27,Category 1,76.63,2022-07-06
243,24,Category 2,946.86,2022-03-21
317,15,Category 3,254.34,2022-04-15
369,16,Category 3,83.58,2022-01-30
297,45,Category 3,633.64,2022-06-16
155,49,Category 5,676.18,2022-12-28
454,4,Category 1,304.87,2022-10-02
245,19,Category 5,606.05,2022-11-14
144,29,Category 3,682.25,2022-10-25
1,9,Category 1,652.66,2022-01-24
302,10,Category 3,985.99,2022-08-28
285,49,Category 5,104.33,2022-01-24
468,41,Category 2,707.24,2022-10-25
446,8,Category 1,257.26,2022-04-12
436,45,Category 3,960.71,2022-08-02
453,44,Category 2,644.59,2022-11-20
174,23,Category 2,909.41,2022-12-05
250,50,Category 4,525.23,2022-02-13
1,31,Category 4,824.98,2022-05-06
66,13,Category 1,220.63,2022-08-31
269,7,Category 5,149.44,2022-11-07
252,2,Category 4,779.51,2022-08-29
407,37,Category 4,115.72,2022-05-15
65,43,Category 2,952.16,2022-10-02
370,6,Category 1,460.02,2022-01-02
200,12,Category 1,729.47,2022-05-11
234,24,Category 2,943.38,2022-04-02
205,20,Category 2,552.05,2022-02-16
452,14,Category 3,117.72,2022-05-09
305,47,Category 2,251.86,2022-06-28
462,45,Category 3,203.6,2022-02-13
3,19,Category 5,442.72,2022-03-24
16,8,Category 1,69.73,2022-07-28
442,24,Category 2,884.22,2022-03-19
463,7,Category 5,543.85,2022-08-17
189,13,Category 1,314.06,2022-11-26
38,42,Category 2,552.17,2022-06-27
353,36,Category 1,298.86,2022-08-15
232,41,Category 2,326.14,2022-06-02
450,34,Category 5,329.14,2022-01-04
61,5,Category 5,890.91,2022-06-23
66,47,Category 2,859.72,2022-05-28
396,14,Category 3,431.04,2022-07-24
333,19,Category 5,589.68,2022-06-15
288,32,Category 2,60.59,2022-04-20
145,25,Category 1,437.99,2022-05-08
167,12,Category 1,917.63,2022-01-30
230,47,Category 2,157.04,2022-01-08
317,23,Category 2,916.27,2022-08-18
400,35,Category 2,468.58,2022-01-26
100,33,Category 2,582.93,2022-10-02
26,28,Category 3,514.42,2022-11-28
463,42,Category 2,235.85,2022-11-01
168,37,Category 4,533.67,2022-10-20
135,12,Category 1,469.63,2022-12-27
28,16,Category 3,463.1,2022-05-06
187,43,Category 2,819.88,2022-07-06
177,13,Category 1,238.11,2022-07-05
362,17,Category 5,211.8,2022-06-27
33,32,Category 2,582.72,2022-08-13
427,18,Category 4,616.16,2022-09-05
326,43,Category 2,775.49,2022-01-28
3,4,Category 1,971.07,2022-05-16
309,18,Category 4,872.14,2022-05-28
287,9,Category 1,533.07,2022-08-19
226,3,Category 1,948.77,2022-09-12
397,41,Category 2,255.14,2022-10-10
268,36,Category 1,405.08,2022-10-07
207,29,Category 3,517.68,2022-12-14
7,37,Category 4,753.74,2022-08-06
145,22,Category 4,728.52,2022-08-13
219,4,Category 1,279.28,2022-01-14
254,12,Category 1,374.38,2022-09-14
211,10,Category 3,679.41,2022-11-26
401,10,Category 3,552.81,2022-09-21
416,24,Category 2,114.45,2022-07-18
458,15,Category 3,334.54,2022-02-01
233,20,Category 2,57.55,2022-07-29
377,46,Category 4,737.54,2022-07-16
138,22,Category 4,152.65,2022-08-06
354,4,Category 1,786.3,2022-08-19
31,16,Category 3,408.7,2022-09-06
295,32,Category 2,53.62,2022-01-03
145,47,Category 2,421.29,2022-06-12
360,1,Category 4,671.12,2022-02-15
406,25,Category 1,130.11,2022-05-19
387,3,Category 1,337.63,2022-12-10
251,9,Category 1,401.1,2022-12-05
47,49,Category 5,225.8,2022-10-23
425,45,Category 3,735.48,2022-05-11
66,40,Category 4,564.33,2022-08-18
349,3,Category 1,724.27,2022-06-07
452,46,Category 4,781.05,2022-11-14
75,34,Category 5,44.01,2022-05-23
257,49,Category 5,578.94,2022-08-08
88,39,Category 4,542.87,2022-05-26
36,22,Category 4,66.37,2022-01-05
69,24,Category 2,510.29,2022-03-09
362,28,Category 3,167.41,2022-08-27
308,9,Category 1,609.29,2022-05-15
252,16,Category 3,602.65,2022-03-04
27,45,Category 3,665.36,2022-03-09
307,15,Category 3,991.79,2022-04-23
28,40,Category 4,741.53,2022-06-15
260,14,Category 3,855.23,2022-11-15
471,18,Category 4,627.74,2022-02-09
154,27,Category 1,970.68,2022-02-19
99,21,Category 1,220.99,2022-01-29
51,14,Category 3,729.79,2022-03-15
263,5,Category 5,871.56,2022-05-13
63,37,Category 4,838.05,2022-02-07
439,43,Category 2,163.12,2022-05-29
97,19,Category 5,486.98,2022-09-20
351,21,Category 1,406.02,2022-11-15
393,33,Category 2,577.03,2022-10-29
98,6,Category 1,975.73,2022-11-22
167,7,Category 5,499.66,2022-05-31
381,20,Category 2,113.19,2022-03-12
174,11,Category 3,826.87,2022-08-03
476,37,Category 4,966.05,2022-05-14
82,50,Category 4,159.73,2022-02-09
129,28,Category 3,335.91,2022-06-16
243,5,Category 5,340.65,2022-10-14
116,37,Category 4,234.95,2022-06-27
123,26,Category 1,128.49,2022-09-09
247,16,Category 3,406.83,2022-10-14
482,36,Category 1,612.29,2022-04-29
441,24,Category 2,362.24,2022-11-29
492,32,Category 2,994.21,2022-02-17
348,8,Category 1,120.06,2022-08-28
52,11,Category 3,791.44,2022-05-07
456,18,Category 4,153.38,2022-03-04
11,32,Category 2,187.18,2022-03-19
145,14,Category 3,958.61,2022-01-04
117,8,Category 1,247.04,2022-03-06
300,5,Category 5,986.89,2022-08-03
367,5,Category 5,522.94,2022-06-22
372,16,Category 3,459.48,2022-01-28
232,23,Category 2,932.1,2022-06-11
493,8,Category 1,409.07,2022-02-07
211,31,Category 4,466.34,2022-01-12
433,37,Category 4,738.87,2022-10-24
145,47,Category 2,951.82,2022-12-03
76,15,Category 3,256.87,2022-01-31
68,45,Category 3,180.88,2022-03-10
208,28,Category 3,311.01,2022-11-18
287,47,Category 2,883.79,2022-11-29
312,34,Category 5,440.05,2022-10-11
245,36,Category 1,835.64,2022-05-09
6,30,Category 4,329.34,2022-11-04
462,41,Category 2,65.63,2022-08-28
377,49,Category 5,15.42,2022-06-06
483,48,Category 3,449.57,2022-02-24
392,40,Category 4,21.7,2022-01-10
476,29,Category 3,814.4,2022-06-08
56,37,Category 4,974.28,2022-04-15
123,30,Category 4,473.31,2022-04-19
81,48,Category 3,756.34,2022-04-20
7,38,Category 3,560.98,2022-04-21
159,44,Category 2,514.2,2022-08-26
461,47,Category 2,687.13,2022-06-20
308,16,Category 3,247.59,2022-05-14
181,18,Category 4,216.38,2022-04-07
342,12,Category 1,622.89,2022-08-05
114,47,Category 2,242.12,2022-08-09
441,3,Category 1,215.88,2022-11-03
388,4,Category 1,787.79,2022-12-03
45,19,Category 5,303.34,2022-12-01
321,31,Category 4,723.58,2022-07-16
406,11,Category 3,105.14,2022-11-30
163,49,Category 5,266.76,2022-09-08
485,42,Category 2,865.38,2022-10-10
172,1,Category 4,112.51,2022-04-20
147,36,Category 1,810.06,2022-06-22
496,27,Category 1,633.76,2022-09-14
442,17,Category 5,80.74,2022-09-02
62,14,Category 3,620.45,2022-01-02
313,32,Category 2,454.53,2022-05-23
377,46,Category 4,261.47,2022-08-11
50,25,Category 1,659.2,2022-10-25
380,3,Category 1,547.62,2022-01-01
164,1,Category 4,463.92,2022-03-27
258,33,Category 2,439.7,2022-01-27
495,12,Category 1,803.1,2022-09-19
59,8,Category 1,667.55,2022-12-29
197,50,Category 4,195.59,2022-01-05
447,13,Category 1,844.3,2022-08-11
485,16,Category 3,550.09,2022-04-05
422,43,Category 2,515.15,2022-12-16
375,13,Category 1,377.21,2022-07-22
367,23,Category 2,615.55,2022-06-20
125,25,Category 1,788.1,2022-01-11
253,24,Category 2,860.46,2022-04-19
220,15,Category 3,552.68,2022-01-22
498,17,Category 5,100.04,2022-02-25
149,34,Category 5,358.44,2022-02-13
172,8,Category 1,46.35,2022-11-07
368,4,Category 1,228.3,2022-02-07
483,29,Category 3,40.34,2022-11-06
388,2,Category 4,435.06,2022-03-20
31,43,Category 2,417.18,2022-01-29
492,24,Category 2,179.25,2022-04-29
350,25,Category 1,70.46,2022-03-08
37,37,Category 4,307.83,2022-05-12
404,11,Category 3,74.68,2022-08-19
301,48,Category 3,535.34,2022-02-23
235,31,Category 4,980.14,2022-06-21
137,1,Category 4,734.53,2022-07-05
127,15,Category 3,536.21,2022-05-10
323,46,Category 4,258.28,2022-07-09
383,30,Category 4,353.52,2022-11-15
18,29,Category 3,762.16,2022-02-24
43,37,Category 4,836.47,2022-11-02
220,4,Category 1,572.9,2022-01-29
145,29,Category 3,410.1,2022-09-15
366,1,Category 4,637.15,2022-08-26
283,24,Category 2,352.83,2022-04-07
24,49,Category 5,758.63,2022-07-01
96,18,Category 4,443.97,2022-05-23
260,22,Category 4,711.49,2022-05-19
180,26,Category 1,252.57,2022-09-10
445,41,Category 2,919.51,2022-08-16
362,29,Category 3,917.98,2022-08-20
289,17,Category 5,129.65,2022-11-06
462,9,Category 1,186.08,2022-10-15
440,45,Category 3,163.22,2022-04-19
332,48,Category 3,623.92,2022-05-15
227,36,Category 1,963.15,2022-06-19
188,46,Category 4,840.95,2022-06-23
462,2,Category 4,112.06,2022-03-16
316,50,Category 4,649.46,2022-09-08
213,40,Category 4,996.41,2022-01-05
194,13,Category 1,161.49,2022-09-04
369,12,Category 1,811.73,2022-09-21
397,44,Category 2,564.42,2022-10-04
139,10,Category 3,312.54,2022-04-20
41,49,Category 5,677.85,2022-05-03
227,47,Category 2,333.63,2022-04-04
466,1,Category 4,782.63,2022-11-22
119,13,Category 1,425.78,2022-11-17
41,35,Category 2,690.74,2022-02-18
258,6,Category 1,965.35,2022-12-17
225,25,Category 1,291.14,2022-03-12
377,39,Category 4,120.7,2022-04-03
357,7,Category 5,375.1,2022-01-22
296,26,Category 1,899.48,2022-09-21
124,31,Category 4,365.85,2022-09-26
8,24,Category 2,862.29,2022-02-01
170,6,Category 1,311.02,2022-01-25
410,16,Category 3,900.14,2022-10-28
207,9,Category 1,569.05,2022-05-03
147,33,Category 2,16.21,2022-10-07
45,40,Category 4,923.49,2022-03-19
272,37,Category 4,462.31,2022-03-15
160,32,Category 2,824.31,2022-05-01
481,20,Category 2,516.21,2022-10-10
479,18,Category 4,64.36,2022-09-19
298,6,Category 1,331.53,2022-01-26
196,15,Category 3,854.29,2022-05-24
34,8,Category 1,41.6,2022-09-05
453,21,Category 1,198.78,2022-07-28
153,30,Category 4,85.04,2022-09-13
212,15,Category 3,882.82,2022-09-15
436,31,Category 4,341.05,2022-08-27
141,39,Category 4,49.73,2022-09-03
205,27,Category 1,940.44,2022-03-18
417,30,Category 4,497.76,2022-10-15
190,8,Category 1,32.78,2022-08-25
411,20,Category 2,649.05,2022-11-13
343,49,Category 5,785.4,2022-07-21
358,3,Category 1,133.9,2022-10-16
479,24,Category 2,244.45,2022-04-26
98,2,Category 4,729.54,2022-12-13
32,18,Category 4,430.6,2022-11-05
304,35,Category 2,633.73,2022-05-16
493,2,Category 4,524.8,2022-05-21
95,41,Category 2,554.68,2022-04-21
4,45,Category 3,785.6,2022-02-02
348,46,Category 4,740.33,2022-05-29
71,19,Category 5,621.53,2022-11-10
435,45,Category 3,63.77,2022-11-08
123,3,Category 1,547.67,2022-05-21
162,25,Category 1,254.92,2022-06-14
146,38,Category 3,990.3,2022-11-10
288,3,Category 1,551.45,2022-11-14
257,4,Category 1,108.8,2022-03-15
365,20,Category 2,996.45,2022-02-07
452,33,Category 2,61.68,2022-02-28
272,23,Category 2,676.32,2022-12-01
319,23,Category 2,848.58,2022-11-11
338,29,Category 3,677.35,2022-08-02
352,18,Category 4,183.55,2022-06-25
144,32,Category 2,132.2,2022-01-13
169,1,Category 4,41.93,2022-07-09
483,7,Category 5,220.1,2022-02-28
247,26,Category 1,156.84,2022-02-21
409,29,Category 3,324.02,2022-06-28
336,25,Category 1,324.75,2022-07-14
468,29,Category 3,613.75,2022-01-13
488,24,Category 2,183.25,2022-10-01
92,8,Category 1,227.71,2022-03-04
308,49,Category 5,24.1,2022-05-24
82,48,Category 3,74.37,2022-02-09
445,50,Category 4,827.22,2022-03-30
205,6,Category 1,42.69,2022-05-27
153,15,Category 3,605.03,2022-01-06
351,38,Category 3,653.42,2022-08-05
70,37,Category 4,31.4,2022-12-24
123,6,Category 1,508.58,2022-09-01
320,37,Category 4,336.44,2022-04-08
470,4,Category 1,633.48,2022-08-31
222,31,Category 4,308.94,2022-12-01
362,25,Category 1,162.93,2022-06-30
334,2,Category 4,150.32,2022-04-24
148,14,Category 3,427.31,2022-07-15
314,14,Category 3,296.01,2022-08-07
441,30,Category 4,715.29,2022-03-18
327,23,Category 2,29.22,2022-04-03
491,26,Category 1,138.87,2022-01-30
382,30,Category 4,453.78,2022-10-18
102,3,Category 1,638.78,2022-12-08
442,13,Category 1,609.37,2022-05-11
404,15,Category 3,250.65,2022-12-05
195,36,Category 1,718.6,2022-01-04
286,19,Category 5,151.58,2022-05-14
294,46,Category 4,790.32,2022-02-24
105,47,Category 2,573.24,2022-10-27
247,11,Category 3,231.25,2022-07-12
185,37,Category 4,316.68,2022-05-01
162,27,Category 1,617.5,2022-01-14
345,21,Category 1,838.76,2022-04-20
219,6,Category 1,371.49,2022-01-04
39,37,Category 4,342.67,2022-01-04
481,26,Category 1,808.04,2022-10-06
346,43,Category 2,212.29,2022-06-08
158,46,Category 4,181.99,2022-12-23
444,41,Category 2,501.88,2022-12-16
174,15,Category 3,521.03,2022-12-06
224,35,Category 2,844.43,2022-03-30
448,20,Category 2,321.37,2022-01-02
169,8,Category 1,784.2,2022-03-10
314,32,Category 2,513.11,2022-05-28
323,45,Category 3,829.16,2022-05-19
391,2,Category 4,642.53,2022-07-05
323,20,Category 2,600.88,2022-07-26
190,37,Category 4,953.77,2022-12-02
361,9,Category 1,720.1,2022-08-26
204,5,Category 5,22.34,2022-11-14
121,42,Category 2,196.96,2022-01-03
170,17,Category 5,106.09,2022-06-12
399,5,Category 5,464.5,2022-07-28
68,32,Category 2,847.57,2022-10-16
232,10,Category 3,588.72,2022-12-05
291,40,Category 4,676.1,2022-06-12
286,6,Category 1,131.7,2022-12-03
428,33,Category 2,496.87,2022-10-10
85,9,Category 1,65.57,2022-06-18
448,28,Category 3,349.15,2022-11-07
67,40,Category 4,605.13,2022-02-16
207,26,Category 1,141.57,2022-05-03
87,44,Category 2,632.03,2022-08-08
264,44,Category 2,476.92,2022-11-13
57,26,Category 1,264.74,2022-03-21
269,37,Category 4,941.43,2022-05-25
194,19,Category 5,784.21,2022-08-28
469,40,Category 4,35.44,2022-12-15
55,11,Category 3,874.81,2022-04-14
61,9,Category 1,707.04,2022-03-15
205,34,Category 5,655.34,2022-02-21
269,4,Category 1,533.61,2022-01-06
386,37,Category 4,401.3,2022-09-25
55,35,Category 2,921.12,2022-07-03
68,46,Category 4,686.92,2022-11-04
382,17,Category 5,89.63,2022-07-19
315,37,Category 4,784.06,2022-06-13
301,30,Category 4,774.04,2022-07-06
16,18,Category 4,961.92,2022-07-03
323,32,Category 2,632.47,2022-05-04
212,11,Category 3,246.77,2022-12-30
338,41,Category 2,772.41,2022-02-27
430,48,Category 3,175.2,2022-05-08
407,21,Category 1,578.25,2022-04-22
101,36,Category 1,706.4,2022-09-21
248,36,Category 1,615.36,2022-11-18
